sentence_id,idea_id,central,size
29523,1402,"A sentence that describes using data about readers' activities to provide aggregate information still specifies what kinds of data are gathered, so it functions as a declaration of information categories collected.",1
29523,4403,"In privacy disclosures, a sentence that lists behavioral or device-based data points and states a purpose for their collection is typically classified under the heading that covers the categories of information an organization collects.",1
29523,6700,"When a sentence enumerates specific data types about user actions (e.g., page views or search queries), it is identifying categories of information that are collected, regardless of whether the text labels them as personal or non-personal.",2
29523,6737,"The presence of descriptive data elements and a stated use for those elements indicates that the sentence is contributing to an inventory of collected information categories, even if the surrounding context labels the data as non-personal.",1
29539,1123,"A sentence that articulates the scope or boundary of an opt-out mechanism, such as which specific devices or browsers it affects, serves to explain how a user can exercise control over their personal information, thereby describing the right to limit its use.",3
29539,4729,"Language that details the conditions under which an opt-out selection remains effective is considered explanatory content about the right itself, not a separate policy or notice.",1
29539,5882,"Statements explaining how a consumer choice is executed or where it takes effect serve to define the operational boundaries of the right, thus constituting a description of that right.",1
29539,8312,"When a sentence specifies that an action applies only in a particular context (e.g., a single browser), it informs the user about the practical extent of the right, which is a core component of describing the right.",1
29540,1496,"A sentence that enumerates actions the company will refrain from taking following an opt-out (e.g., no ad delivery, no data transfer) serves to describe the entitlement associated with opting out of the sale of personal information.",1
29540,1721,A sentence that explains the concrete consequences of exercising an opt-out choice—such as ceasing targeted advertising and halting data use or transfer—directly describes the scope of the opt-out right.,1
29540,4115,"If a sentence states that a company will neither deliver interest-based advertising nor use or transfer collected data for that purpose after an opt-out, it is characterizing the effect of the opt-out right regarding personal information.",1
29540,5785,Sentences that translate an opt-out mechanism into explicit operational outcomes—like stopping ad delivery and refraining from data transfer—are typical descriptions of the underlying opt-out right.,1
29540,8362,"When a sentence uses causal phrasing like 'This means that' to connect an opt-out decision to specific prohibitions on data processing and sharing, it functions as an explanation of the consumer's rights.",1
29545,1953,"A sentence that names a specific commercial data practice (such as affiliate marketing) and explicitly uses the phrase 'opting out' is properly labeled as a description of the right to opt-out of the sale of personal information, because such practices commonly involve transferring consumer data to third parties for value.",2
29545,429,"The label 'Description of Right to Opt-out of sale of PI' applies to sentences that either state the right directly or plainly identify the subject matter of the opt-out, since such references form part of the disclosure required to make the statutory right effectively exercisable.",4
29545,554,Any sentence that frames the consumer's ability to forbid the transfer or distribution of personal data to third parties inherently characterizes the opt-out-of-sale provision.,2
29545,7044,"When a section begins with a phrase matching 'opting out of [a particular data use]', that sentence serves as a description of the opt-out right because it clearly informs consumers that a separate mechanism exists to halt the sale of their personal information within that use.",2
2955,3337,"A statement that tells users their continued access implies consent, and that non-consent requires deletion of local data, frames the scope of data collection in terms of user autonomy, which is a core element of describing the right to know what information is gathered.",1
2955,4396,"In privacy disclosures, a clause that conditions use of a service on acceptance and instructs users to remove tracking artifacts like cookies effectively informs them about the types of personal data being collected, thereby serving the right to know.",1
2955,5768,"Sentences that specify the operational consequences of declining a policy, by referencing the removal of data files, contribute to transparency about the information processing involved, which aligns with the right-to-know principle.",1
2955,7475,"When a policy links disagreement to a required action regarding stored identifiers, it implicitly enumerates a category of personal information, making the provision part of the description of collected personal information.",1
2957,1923,"A sentence that explicitly informs users of an available opt-out mechanism for communications constitutes a disclosure of a data subject's right to control how their personal information, such as an email address, is used.",1
2957,5237,Privacy-related documents that enumerate specific actions a user can take to limit further contact are categorized as descriptions of consumer rights over their collected personal information.,1
2957,5943,Statements that describe a user's ability to decline or withdraw consent for receiving messages serve to document the individual's choice over the processing of their personal data.,1
2957,680,A provision that clarifies that all users retain the freedom to decide whether to receive certain communications functions as a notification of the rights afforded to individuals regarding their personal data.,1
29609,2256,"A sentence that grants the data subject an explicit permission phrase (e.g., 'you can ask us to') and places the data subject as the active requester is characteristically identifying a right that belongs to the data subject.",1
29609,7135,The use of qualifying scope terms (such as 'inaccurate' and 'that we maintain about you') in the sentence demonstrates that it is not merely stating a general policy but is precisely delineating the conditions under which the correction right applies.,1
29609,8662,When the sentence specifies the target of that permission as a corrective action applied to personal data—especially data the organization maintains and that is described as inaccurate—it is defining a right to correct information.,1
29610,1247,A sentence that connects a data practice (sale/sharing) to an actionable user choice (opting out) serves to explain the existence and scope of the opt-out right rather than merely announcing a policy.,1
29610,2092,"A sentence that explicitly states a user's ability to refuse a specific data practice, such as selling personal information, directly constitutes a description of the right to opt out of that practice.",4
29610,3478,"Conditional phrasing (e.g., 'if we sell or share... you can opt-out') signals that a privacy policy is informing consumers of an available control, which is characteristic of a right-to-opt-out description.",1
29610,4901,"Mentioning both 'sell' and 'share' aligns with legal definitions of personal information processing that trigger California opt-out rights, making the statement a clear description of that right.",1
29614,3176,A statement that enumerates channels or avenues for taking a specific action belongs to the label describing that action's methods.,1
29614,5664,Sentences that introduce procedural steps for submitting requests are categorized under the methods section of a privacy policy.,1
29614,8230,"When a sentence provides actionable pathways for a user to invoke legal or policy entitlements, it is classified by the type of action it facilitates.",1
29614,992,"A sentence offering a direct, actionable way to address issues or requests falls under the label for methods to exercise rights.",4
2963,3030,"A statement addressing what information is collected and how it is handled for business purposes, without naming a specific individual, constitutes a general description of the data practices subject to a right-to-know notice.",1
2963,4650,"Language indicating that data is processed to understand customer behavior or improve services, while stripping direct identifiers, still communicates how collected personal information is used, thereby supporting the right-to-know disclosure.",1
2963,854,"A sentence that enumerates the specific categories of personal information a company must disclose upon request, including sources, purposes, third parties, and business-purpose disclosures, is describing the consumer's statutory right to know about the collection, sale, and sharing of personal information.",8
29643,2240,A sentence that is a short noun-phrase heading explicitly combining 'updates' and 'policies' signals a section announcing changes to privacy policy.,3
29643,2978,"A short, capitalized sentence that announces the subject of the subsequent text about policy changes is a typical feature warranting the updated policy designation.",1
29643,365,"The presence of a heading or phrase such as 'CHANGES TO THE PRIVACY POLICY' directly indicates that the content addresses modifications, aligning with the label.",7
29643,6406,"The label for an updated policy applies to headings that signal forthcoming revision information, even if the heading alone lacks substantive detail.",1
29699,1365,A sentence that describes ongoing logging of user data tied to a persistent identifier is describing a category of personal information collected.,1
29699,4947,Mentioning recognition of a returning user through a stored identifier indicates that the service maintains and collects behavioral data associated with that individual.,1
29699,5875,Statements detailing the mechanisms by which a service accumulates data about a user's activities over time are categorizing the personal information being collected.,1
29699,8455,"When a statement explains how existing tracking mechanisms are reused to capture further data, it falls under the type of information the service gathers about users.",1
29744,2289,"A sentence that identifies business partners operating their own tracking technologies indicates that user data is shared with external parties, which is a hallmark of information categories designated as sold or transferred.",1
29744,4703,"Language stating that the company lacks access or control over third-party-collected data signals that those parties independently use the information, aligning with disclosures of personal information sale.",1
29744,4953,Mentioning specific analytics providers as independent cookie operators clarifies that the inferred or behavioral data they collect constitutes a category of information subject to sale provisions.,1
29744,5330,References to partner-set cookies within a privacy policy commonly appear in sections enumerating categories of personal information sold to describe how third-party recipients obtain data.,1
29784,2772,"A sentence that specifies a condition under which no personal information is collected or stored clarifies the boundaries of data collection, thereby informing which categories of personal information are or are not gathered.",1
29784,3052,A statement describing that certain circumstances lead to zero collection or storage of personal information provides necessary context for users about the types of personal information that fall within the collection policy.,1
29784,3820,"Disclosures that state an exception or limitation to collection—such as honoring a user-controlled signal—directly address the scope of personal information collected, making them belong to a section enumerating collected data categories.",1
29784,7530,"When a privacy notice explains that particular signals suppress all personal information collection, that explanation functions as part of delineating the categories of personal information collected, as it excludes those scenarios from the ordinary collection description.",1
29792,1797,A sentence that explicitly announces it will summarize collected personal information by reference to legal privacy categories signals that its content likely falls under the disclosure of categories of personal information collected.,1
29792,4510,Introductory phrasing like 'The following summarizes' preceding a mention of specified categories under a named law points to a categorical enumeration of collected data rather than a general privacy statement.,1
29792,5346,"Reference to a specific privacy regulation, such as California privacy law, together with wording about 'categories' strongly indicates the sentence belongs to a section that classifies data types for regulatory compliance.",1
29792,6804,"When a sentence lists law-recognized data classes (e.g., Identifiers, Commercial information, Network activity, Geolocation) with concrete examples, it is asserting the categories of personal data that the organization handles, characteristic of a collected-categories disclosure.",2
29797,1235,"A sentence that combines both the purpose and the categories of third parties for data sharing is characteristic of a disclosure that explains the business's data selling and sharing activities, thus matching the label.",1
29797,2089,"A sentence that explicitly states the business or commercial purpose for collecting, selling, or sharing personal information directly addresses the consumer's right to know how their data is used, which is a core element of the 'Right to Know' disclosure.",3
29797,428,"The label 'Description of Right to Know PI sold / shared' applies to sentences that articulate the circumstances under which personal information is collected and used, including the legal justifications that permit such sharing.",11
29797,4847,When a sentence enumerates the specific data categories a consumer may request—such as third parties with whom information was shared or sold—it signals that the text is defining the scope of a right-to-know provision regarding sales or sharing.,3
298,136,"A concise statement that lists an entitlement (e.g., correcting data) in isolation is naturally labeled as a description of that right, as it states what is available rather than how to request it.",1
298,1847,A sentence that explicitly employs the verbs 'correct' or 'rectify' with reference to personal data characteristically describes the data subject's right to have inaccurate information amended.,10
298,1981,"A sentence that explicitly states an action a data subject may take regarding their own personal data, using the verb as the operative right, directly names the corresponding data-protection right.",2
298,5127,Phrases that grant an individual the ability to modify or amend their personal records typically fall under the category of information-right descriptions.,1
298,6850,"The presence of possessive referents such as ""your"" combined with actions like ""correction"" marks the text as explaining a data-subject right.",2
298,7188,"Use of possessive phrasing like 'your data' signals that the stated action belongs to the individual, matching a description of a personal right rather than an organizational obligation.",1
298,7643,"When a sentence addresses a user's control over their own data and mentions actions like correcting, it indicates a privacy policy section enumerating user rights.",1
298,8012,"When a sentence identifies a permitted operation on personal data without explaining procedural steps, it functions as a declarative description of the underlying right.",1
29803,1798,A sentence that explicitly announces modifications or alterations to a policy's provisions serves as a direct cue that the policy has been revised and reissued.,2
29803,2664,"A sentence that presents a chronological list of specific modifications, each tied to a version date and a description of what changed, documents a policy's evolution and is therefore categorized as an update notice.",1
29803,3517,"Content that enumerates structural actions such as consolidating sections, reordering content, or rewording parts for readability demonstrates that the document has been actively edited, warranting an 'updated' classification.",1
29803,701,"A record that logs changes across different sections with their corresponding revision dates serves as transparent disclosure of past amendments, making it recognizable as a policy update history rather than original policy text.",1
29804,153,A dated list of amendments with accompanying section names indicates the sentence documents successive revisions to the policy.,1
29804,3582,Describing alterations to data categories and rights provisions reflects an authoritative record of policy modifications rather than original terms.,1
29804,4351,Inclusion of specific change summaries paired with version timestamps is characteristic of update-history material within a privacy policy.,1
29804,5343,"Reference to a 'Revision Log' section signals that the content is explicitly tracking changes over time, marking it as an update record.",1
29816,1628,"A sentence that enumerates the distinct channels or methods through which personal data is sourced (e.g., direct user provision versus indirect automated or third-party acquisition) is classifying the types of personal information collected.",1
29816,3951,Explicitly referencing categories such as 'directly from you' and 'indirectly ... from automated technologies or third parties' maps to a heading that defines the scope of personal information gathered.,1
29816,8540,"When a statement's function is to introduce or outline the various ways personal data enters the system, it belongs to a section describing categories of information collected, even if it also contains procedural language like 'as explained below.'",1
29880,1097,"A sentence that appears as one bullet in an illustrative list of functions or purposes for which external parties are engaged, under a heading of information disclosure, directly specifies a category of disclosed personal information.",1
29880,1542,"A sentence that identifies a category of third-party recipients within a disclosure section, where the surrounding text establishes that personal information is transferred to such recipients, constitutes a category of personal information shared or disclosed.",8
29880,4463,"In privacy policy text, a passage that defines a key term and then points to enumerated category lists is characteristically used to declare which types of personal information the business treats as sold.",3
29880,6651,"The presence of a sentence naming a recipient type in close proximity to an explicit statement that personal information is shared with those recipients makes that sentence a declaration of a disclosure category, even if the sentence itself does not repeat the data categories.",1
29910,1065,"A sentence that acknowledges the possibility of retaining data despite a deletion request, while framing that retention as legally permitted or for legitimate purposes, functions to qualify or limit the scope of the deletion right rather than to grant an unconditional deletion guarantee.",1
29910,3302,"The right to delete is typically framed by exceptions that allow retention for protective or legal activities, so sentences stating such exceptions belong to the right's description.",5
29910,3313,"A statement that qualifies when a deletion right applies by acknowledging legal constraints informs the data subject about potential restrictions, which is a key component of describing that right.",3
29914,1214,A sentence that clarifies the scope of an opt-out right by specifying which communications remain unaffected serves to describe that right.,1
29914,1723,"A sentence that explains the conditions or limitations under which an opt-out right applies, including when it may not be fully effective, serves to describe that right.",2
29914,3429,Clarifying that opting out of one category does not stop all communications is a typical element in describing opt-out rights.,1
29914,3661,"Descriptions of an opt-out right often include caveats about how the choice impacts the delivery of services, as such caveats are essential for the individual to make an informed decision.",2
2992,1712,"A sentence that tells users how to prevent their personal information from being sold indicates a privacy right of opt-out, which is typically labeled as a description of that right.",3
2992,1780,The surrounding document's focus on the right to opt out of the sale of personal information implies that adjacent sentences enabling opt-out actions are interpreted as elaborations of that same right.,3
2992,5513,Sentences that combine a clear call to action with the purpose of withholding data from commercial transactions align with disclosures of opt-out rights in privacy policies.,1
2992,6534,"The presence of a dedicated request channel (e.g., a specific email or form) for halting data sales signals that the sentence is conveying the actionable nature of the right, not merely acknowledging it.",1
29946,4662,"Language indicating that the organization 'may have sold' certain data categories signals an affirmative acknowledgment of potential sale, which directly maps to the legal category of information sold.",1
29946,6781,"The presence of introductory phrasing like 'according to this broad definition' ties the enumerated items to a legal standard, making the sentence's label a direct reflection of the data disclosure obligation.",1
29946,8029,"When a sentence immediately follows a definition of 'sale' and explicitly references that definition to qualify the enumerated data, it serves to declare which data types fall under that sale scope.",1
29946,868,"A sentence that explicitly enumerates the specific types of personal data (e.g., Identity Data, Contact Data) being conveyed to an external party identifies the categories of information disclosed.",6
29949,1095,A sentence that appears as an item within a list whose introductory clause states that categories of personal information may be sold to third parties is labeled as a 'Category of Personal Information Sold' because the list header defines the semantic category for every item in that list.,1
29949,7072,"The use of a possessive-like reference such as 'these third parties' within a sentence signals that the sentence is part of a broader enumeration of third-party recipients involved in a data-sharing practice, and such enumerations that occur under a sale-of-information heading are annotated with the corresponding sale-related category label.",1
29949,8142,"When a sentence names a class of partner organizations (such as advertising partners) and uses a dash to describe the role that class plays, it functions as an enumerative entry in a disclosure about sales of personal information, thereby inheriting the disclosure's category label.",1
29950,117,A sentence that names the 'right to opt out' and ties it to 'sale(s) of personal information' precisely matches the defining content of the label for such opt-out rights.,3
29950,2032,"A sentence that explicitly names the right or action being addressed, such as using the exact phrase 'opt-out of sales,' is a strong direct indicator of a description of that right.",3
29950,3593,"Describing a right in the form of a direct request or instruction, rather than as a passive statement of policy, is characteristic of a 'Description of Right' label.",2
29950,8002,"When a sentence functions as a section heading and is immediately followed by text explaining how to exercise a specific privacy right, the heading itself serves to introduce and describe that right.",1
29956,236,A sentence that articulates a statutory or regulatory right for individuals to obtain details about the disclosure of their personal information to third parties constitutes a description of a right to know about such sharing or selling.,21
29956,4350,"Stating the time frame (e.g., preceding 12 months) anchors the disclosure to a specific reporting period, a common feature of right-to-know notices.",3
29956,5113,The use of terms like 'right to request' and 'disclose' directly indicates that the text is articulating a privacy-based access or knowledge right for individuals.,3
29956,788,"A sentence describing the right to know about personal information collection and use is considered a description of the right to know about personal information sold or shared, as the right to know covers all such activities.",4
29957,1886,"Phrasing such as 'you have the right to request that [entity] delete' directly frames the user's entitlement, making the sentence a declarative statement of the right itself rather than a procedure or a denial.",3
29957,2549,"A sentence that names the specific party whose data is covered (e.g., 'your personal information') and ties the deletion right to that collected data articulates the precise subject matter of the right, making it a clear-description of that right.",1
29957,6300,"The inclusion of a qualifier such as 'subject to certain limitations' signals that the sentence is framing the right as a legal entitlement with defined boundaries, which is characteristic of a descriptive statement of the right.",2
29957,7986,"When a sentence frames the act of data removal as a request directed at the data controller, it describes the right from the holder's perspective rather than detailing internal fulfillment steps, which is typical of an entitlement description.",1
2996,1893,A sentence that explicitly grants users the right to request access and receive copies of their personal data directly describes the consumer right to know what personal information has been collected and processed.,6
2996,4591,Language conferring a proactive request mechanism for one's own profile data aligns the sentence with regulatory requirements that consumers be able to obtain the categories and specifics of personal information held about them.,1
2996,4998,"Mentioning that the request can be made without charge indicates the sentence is articulating a statutory access right, a hallmark of right-to-know provisions under privacy regulations.",1
2996,6316,"The inclusion of both 'access' and 'copy' alongside 'processing activities' signals that the sentence covers the disclosure of both the data itself and how it is used, which is a core element of the right to know personal information collected.",1
29961,1256,A sentence that explicitly promises not to discriminate against consumers for exercising their privacy rights directly states and thereby describes the right to non-discrimination.,21
29961,2180,A sentence that frames a policy as a direct assurance to the user about their rights serves as a description of that right rather than a procedural detail.,1
29961,81,A clause that guarantees no adverse treatment conditional on the exercise of a right is a clear articulation of the right to non-discrimination.,1
29961,8531,"When a statement references a specific privacy law and the act of exercising rights under it, it functions as a description of the corresponding protection.",1
2999,1804,A sentence that states a consumer's entitlement to instruct a business to restrict processing of a specific data category directly constitutes a description of the right to limit the use of that personal information.,15
2999,497,"An explicit reference to an individual's right to make a request about their personal information, especially regarding restriction, constitutes a description of that right.",1
2999,5132,"Phrasing a right as a request that a controller 'restrict its processing' signals a limitation on how personal data may be utilized, which is characteristic of this label.",1
2999,7973,"When a sentence frames a user's prerogative in terms of controlling or curtailing the processing of personal data, it belongs to a category that describes rights to limit use.",1
30,1237,"A sentence that commits an organization to erase, aggregate, or de-identify a user's personal data when the user requests it is describing a data-subject deletion right.",1
30,3147,A statement that conditions the removal of personal data on 'timeframes required by law' indicates it is articulating a legally mandated erasure or deletion entitlement.,1
30,6687,"The presence of explicit action verbs such as 'delete,' 'aggregate,' or 'de-identify' applied to personal data signals that the statement concerns the right to have data removed.",2
30,671,A provision defining the scope of removal — covering all personal data unless earlier exclusions apply — characterizes the boundaries of a stated data-deletion right.,2
3000,2353,Sentences that instruct readers on how to contact an organization to initiate a request for exercising privacy rights are classified under methods for exercising those rights.,3
3000,3784,Directives beginning with an imperative verb that guide the user toward a concrete compliance step are recognized as actionable methods rather than mere descriptions of rights.,1
3000,419,"A label describing methods to exercise rights is applied when the sentence names specific procedural channels (e.g., a request form, an email address) that a data subject must use.",2
3000,8238,"When a sentence provides the operative step to trigger a privacy process, it falls under methods to exercise rights even if the underlying right is stated elsewhere in the document.",1
30080,1136,The presence of surrounding text that names specific types of personal data and the parties to whom they may be transferred indicates that an otherwise brief heading belongs to the 'categories sold' disclosure.,3
30080,2239,A sentence that functions as a section heading and directly introduces a list of specific categories of consumer data is labeled according to the content it organizes.,1
30080,378,"When a heading includes the label's core legal term 'Sold' combined with 'Personal Information' and 'Categories', the listed recipients and purposes that follow are best interpreted as describing the categories of personal information sold.",2
30080,953,A sentence is labeled as a sold category when it restates the exact definition of a personal information category that appears in the disclosure's list of categories the business has sold under applicable state privacy laws.,4
30091,1238,A sentence that commits to notifying users when changes materially affect the policy or their rights indicates a provision for future updates to the privacy policy.,1
30091,3381,"Language describing how and when the policy will be changed, including notice requirements, is characteristic of an 'updates to the policy' disclosure, which directly reflects the updated-policy label.",3
30091,6152,Text that explicitly names conditions (such as material impact) and corresponding notification actions shows the document contains mechanisms for revising its own privacy terms.,1
30138,1523,A sentence that enumerates concrete actions a user can take—such as modifying settings or contacting a designated address—serves to specify the procedures through which data subjects may assert their privacy choices.,1
30138,6132,"Text is labeled as a method for exercising rights when it provides actionable, user-initiated steps rather than merely describing a policy or stating a right in the abstract.",1
30138,6724,"The presence of conditional phrasing (e.g., 'if you have an account') paired with explicit contact details signals that the sentence is guiding the reader toward available mechanisms for exercising control over personal data.",1
30138,8171,"When a sentence offers multiple alternative channels for the same purpose (e.g., self-service settings or direct email), it functions as an instruction for operationalizing a legal or contractual entitlement.",1
30139,3096,A statement indicating that individuals can determine or impose limits on how their information is used or distributed reflects a privacy right that grants control over data utilization.,2
30139,4724,Language that conveys the idea of protecting oneself through options to minimize data exposure points toward a description of a right to limit the use of personal information.,1
30139,5618,Sentences that explicitly mention a user's agency to restrict or constrain how their personal data is processed are typically labeled as describing a right to limit its use.,1
30139,8578,"When a text highlights the existence of choices that reduce the collection, usage, or sharing of personal information, it is characteristic of a description of a right to place boundaries on data handling.",1
30160,1601,A sentence that enumerates specific types of data and names recipient categories within a disclosure framework typically signals a classification of information categories.,1
30160,312,"A disclosure that enumerates specific data categories (like identifiers, commercial information, geolocation) and ties them to transfers to third parties is characteristic of a statement about the categories of personal information sold.",4
30160,389,A heading that introduces a section describing the purposes for which personal data is transferred to third parties is classified as indicating the categories of information shared or disclosed.,3
30160,8622,"When text pairs a data category heading with a list of outside entities that receive the data, it functions as an exposition of sold information types.",1
30172,2466,"A sentence that mentions providing names and addresses of third parties receiving information clarifies the mechanism by which the right is fulfilled, making it descriptive of the right's practical execution.",1
30172,2829,"A sentence that specifies what categories of personal information will be disclosed, and to whom, in response to a privacy request is describing the scope or content of the right being granted.",1
30172,2937,"A sentence using language like 'we will provide a list of the categories of personal information disclosed' directly states the information the consumer can obtain, thereby outlining the substance of the right to know about sharing or sales.",1
30172,924,"A sentence indicating that the disclosure covers a defined look-back period (e.g., the preceding calendar year) frames the right as an informational access right tied to a specific time frame.",1
30219,1317,A sentence that describes a concrete action a user can take to exercise a privacy right—such as using a specific control or mechanism—is classified as a method to exercise rights.,3
30219,4294,Including an effective date for when the action can be taken does not change the sentence's classification when the primary purpose is to explain how to exercise the right.,1
30219,5833,"Specifying the precise location of the action (e.g., a footer link) reinforces that the sentence is providing a step-by-step procedure rather than describing the right itself.",1
30270,1990,"A sentence that explicitly names a protected area (e.g., non-discrimination) and ties it to the exercise of other rights is a direct description of that right.",1
30270,2000,A sentence that explicitly names a right and then explains its scope by stating protection from adverse treatment is a direct description of that right.,1
30270,4023,"If a clause references the exercise of other enumerated rights as the protected activity, the label should center on the non-discrimination provision that guards those actions.",1
30270,4822,The label 'Description of Right to Non-discrimination on exercising rights' applies when the sentence states that discrimination is prohibited specifically as a consequence of invoking other stated rights.,6
30270,6471,"The phrase 'for exercising any of the rights described in this section' ties the non-discrimination promise to specific rights, indicating that the sentence is a description of that right's scope rather than a general policy statement.",2
30270,6620,"The presence of a normative claim (e.g., 'You have the right to not be...') signals that the sentence is stating a legal or policy right rather than describing a fact or procedure.",1
30270,6631,"The presence of a phrase such as 'right to not be discriminated against' is a direct indicator of a non-discrimination right, and when it is tied to 'exercising certain of your rights', it signals that the description specifically concerns the exercise of rights.",4
30270,8421,"When a statement begins with a legal right heading and follows with a plain-language guarantee, it functions as an explanatory definition rather than an actionable obligation.",1
30277,2805,A sentence that specifies the consequences of withholding consent to a policy change indicates the document is alerting users to an updated policy.,1
30277,3612,Describing that prior data handling will continue under the previously agreed terms reinforces that a new policy supersedes but grandfathers old consent.,1
30277,3902,Explaining the default behavior when a user does not opt in clarifies that the document is updating its terms of use.,1
30277,4895,Mentioning a temporary or conditional consent mechanism is a hallmark of policy revision notices.,1
30277,5393,Referencing the policy version in effect at the time of data collection ties the sentence to a revision timeline.,1
30278,1029,"A sentence that identifies the date from which the current terms apply indicates that the policy has been revised, making it a direct indicator of an updated policy.",2
30278,1709,A sentence that explains how users accept a revised policy through continued access or use is labeled 'Updated Privacy Policy' because it defines the effective mechanism of the change.,1
30278,545,Any sentence articulating the process by which a changed policy becomes binding after it is posted falls under 'Updated Privacy Policy' because it addresses the transition to the new version.,1
30278,5558,"Sentences that describe the trigger for consent to a new policy version belong to the segment informing users about policy updates, as they clarify when updated terms apply.",1
30294,3662,The use of the phrase 'Right to Opt-Out' followed by an explanation of what that right entails directly aligns with a label that categorizes such descriptions of the opt-out right.,5
30294,609,"A sentence that explicitly states a consumer has the right to opt out of a specific data practice (such as the sale of personal information) directly expresses a description of that right, warranting a label naming the right.",6
30294,723,"A self-contained pronouncement using 'You have the right to ...' is a prototypical formulation for describing a legal or privacy entitlement, making the label's match unambiguous.",1
30294,8016,"When a sentence identifies both the action (opt-out) and the object (sale of personal information to third parties), it provides the specific scope needed to assign a label that names that precise right.",2
3030,1173,"A sentence that enumerates the types of data collected (e.g., activity, preferences, inferred attributes) is categorized as disclosing the categories of personal information involved.",12
3030,2940,A sentence using terms like 'collect additional information about you' is a direct indication that it belongs to a section cataloging the categories of personal information collected.,1
3030,3640,"Describing the purpose of the data (e.g., creating segments for customers) does not change its classification, as the core function remains identifying what personal information is collected.",1
3030,8332,"When a sentence states that data is obtained from a specific source or partner, it is still describing an addition to the list of collected information categories.",1
30308,3021,"A statement about sending offers based on services presumes prior collection of contact details, so it relates to the disclosure of collected data categories.",1
30308,4849,"Marketing outreach language indicates that specific identifiers (like email) are gathered and used, aligning the sentence with the list of personal information types.",1
30308,725,"A sentence about communications using user contact information presupposes that such information is part of the collected personal data, making it relevant to that category.",1
30308,805,"A sentence describing promotional emails implies the company holds the user's email address, which is a category of personal information collected.",1
30351,1217,A sentence that explicitly grants users the ability to object to or opt out of a specified use of their personal data constitutes a description of a right to limit use of personal information.,12
30351,2555,"A sentence that notes exceptions such as 'unless otherwise required by law' frames the right as subject to legal obligations, which is characteristic of describing a data-subject right.",1
30351,3333,A statement that specifies who may make the request (the individual or an authorized agent) and the verification requirements outlines the operational scope of a privacy-right option.,1
30351,3447,"Clarifying which categories of personal information fall outside a right to limit use helps consumers understand the exact scope of their control, making it a descriptive component of that right.",2
30351,3516,Descriptions of a company's discretionary option to treat a request as an opt-out from data sales are functional explanations of the right to limit the use of personal information for commercial purposes.,2
30351,3760,"Detailing the authorized parties who may exercise the right, such as the individual or a registered agent, is a hallmark of a statement defining the right to limit use of personal information.",1
30351,4566,"Language about reserving the right to reject requests clarifies the boundaries of the offered privacy control, making the sentence a description of the right to limit use of personal information.",1
30351,4934,"Mentioning identity verification and the possibility of rejecting requests except where prohibited by law clarifies the boundaries and limitations of the right, which is characteristic of a description of that right.",1
30390,3452,"Classification labels often derive from the structural section in which a sentence appears; if a sentence sits under a heading about categories of parties to whom information is sold, it may be assigned that label even if its wording suggests disclosure rather than a sale.",1
30390,5099,"Operational phrases such as 'for its own business purpose' are sometimes overlooked when matching the recipient and data categories to a predefined label set, leading to a label based on surface-level terms rather than the precise commercial action.",1
30390,6498,"The presence of a companion sentence that explicitly denies selling does not always override an earlier label, because sentence-level classification can operate independently of the broader document's caveats.",1
30390,8035,"When a sentence includes both a category of recipient (e.g., service providers) and a description of information transfer, annotators may interpret the recipient category as evidence of a 'sold' label without distinguishing between a sale and other legal bases for sharing.",1
30391,1024,A sentence referencing a specific statute governing data privacy contributes to describing a deletion right by indicating the legal constraints under which that right is exercised and may be refused.,3
30391,1879,"A sentence that explicitly states a user's entitlement or right, using phrases like 'you have the right to request...', is typically classified as a description of that right.",12
30391,1979,"A sentence that explicitly names a legal right to request deletion of personal information, often citing a specific privacy statute such as the CCPA, is typically classified as a description of that right.",1
30391,235,"A description of a right to delete typically specifies both the category of individuals entitled to the right (e.g., residents under a specific law) and the data controller subject to the obligation.",1
30391,6082,Such a sentence clarifies the scope of the right by naming the specific data actions (deletion and correction) and the data covered (information collected or maintained by the organization).,1
30391,6796,The presence of language indicating an action the data controller will undertake or acknowledge upon request—like treating a request as deletion—reinforces that the sentence belongs to a section describing the right to delete.,2
30391,8010,"When a sentence identifies a particular class of individuals (e.g., state consumers) and states that they may ask a company to delete their personal information, it constitutes a direct statement of a deletion right.",1
