sentence_id,idea_id,central,size
34270,5552,"Statements that authorize disclosure under legal obligations describe a specific condition under which personal information is transferred to external parties, which falls under the scope of sharing or disclosure categories.",2
34281,2093,Mentioning the ability to request access to or a copy of personal information directly characterizes the right to know what data is collected.,4
34281,236,A sentence that articulates a statutory or regulatory right for individuals to obtain details about the disclosure of their personal information to third parties constitutes a description of a right to know about such sharing or selling.,21
34289,1800,"A sentence that explicitly states the policy may be modified and describes the mechanism for posting revised terms is classified as an update notice, because it directly addresses alterations to the document.",5
34289,3065,A statement that explicitly declares the policy may be revised in the future and specifies how users will be informed of such changes functions as an announcement of potential updates.,4
34289,4389,"When a sentence contains the word 'Updated' followed by a specific date, it typically functions as a metadata header that identifies the most recent modification of the policy, warranting the label 'Updated Privacy Policy'.",6
34322,637,"A privacy notice's description of a consumer right typically includes statements that define the precise scope of personal information to which the right applies, making scope-limiting language a functional part of the right's disclosure.",2
34326,1181,A sentence that cites a specific legal statute and explains that it grants certain individuals the right to request information about how their personal data is shared with third parties directly describes a consumer right to know about that sharing or sale.,5
34326,236,A sentence that articulates a statutory or regulatory right for individuals to obtain details about the disclosure of their personal information to third parties constitutes a description of a right to know about such sharing or selling.,21
34326,5372,"Referencing a specific legal framework, such as a state civil code or privacy statute, serves as a marker that the sentence is formally defining a consumer privacy entitlement rather than merely stating a policy.",2
34389,1015,"When a sentence instructs users on how to initiate an action concerning their privacy rights—such as requesting information or clarification about compliance—it qualifies as a method to exercise rights, as it frames the process rather than merely stating the right's existence.",2
34389,1569,"A sentence that enumerates specific contact channels (such as postal address, web form, or phone number) for users to pursue data-related requests is classified under methods to exercise rights.",8
34389,2770,"A sentence that specifies a concrete communication channel (e.g., email, phone, or online form) for initiating a rights request constitutes a method to exercise rights because it provides actionable instructions to the user.",3
34391,5623,Sentences that outline the steps taken when a policy is altered—rather than stating current terms—are categorized under the updated-policy label.,3
34396,2105,"A sentence that explicitly states a user's entitlement to request deletion of their personal data, while acknowledging limitations via exceptions, is best categorized as describing the right to delete.",2
34397,1140,A sentence that explicitly names a legal right and defines its scope or conditions serves as a direct description of that right.,4
34398,1146,Sentences phrased as entitlements using second-person language ('you have the right') are generally categorized as descriptions of the corresponding rights.,3
34398,1915,A sentence that explicitly includes a heading or label naming a consumer right immediately followed by a declarative explanation is typically a direct description of that right.,2
34398,609,"A sentence that explicitly states a consumer has the right to opt out of a specific data practice (such as the sale of personal information) directly expresses a description of that right, warranting a label naming the right.",6
34398,7623,"When a right is explicitly framed as belonging to the data subject (e.g., 'you have the right to...'), the sentence serves to notify that individual of the existence of the entitlement.",3
34428,2092,"A sentence that explicitly states a user's ability to refuse a specific data practice, such as selling personal information, directly constitutes a description of the right to opt out of that practice.",4
34428,2955,"When a sentence frames the action as a consumer's entitlement under law and names the data transaction (sale of personal information), it qualifies as a description of the opt-out right.",2
34428,5345,Reference to a specific jurisdiction's privacy law (such as California) signals that the stated 'opt out' right concerns the sale of personal information under that regulatory framework.,2
34430,1317,A sentence that describes a concrete action a user can take to exercise a privacy right—such as using a specific control or mechanism—is classified as a method to exercise rights.,3
34430,5655,"Sentences that instruct the user on how to opt out of a data practice (e.g., the sale of personal information) are typically labeled as methods to exercise rights.",2
34436,3162,A statement that details the specific types of user activity monitored (like page popularity and navigation) indicates that the organization is collecting personal information through those cookies.,2
34436,5605,"When a sentence explains how cookies track user behavior across pages for analytical purposes, it falls under the category of collected personal information since behavioral tracking is considered a form of personal data collection.",3
34436,778,A sentence that describes the function of a cookie in terms of measuring page popularity and visitor movement is categorized under the collection of personal information because such analytics data is treated as personal data under the privacy policy.,2
34472,1555,"A sentence that enumerates the business or commercial purposes for which personal data is collected is typically classified as part of a disclosure addressing the consumer's right to know about the collection, use, sale, or sharing of their information.",3
34554,2255,A sentence that grants residents an annual right to request details about past disclosures of their personal information to third parties for specific purposes is typically labeled as a description of the right to know about sold or shared personal information.,2
34554,236,A sentence that articulates a statutory or regulatory right for individuals to obtain details about the disclosure of their personal information to third parties constitutes a description of a right to know about such sharing or selling.,21
34554,825,A statement that explicitly grants a data subject the right to receive information about any sharing or selling of their personal information to third parties constitutes a description of the right to know about such transfers.,8
346,1201,"A sentence that clarifies the conditions under which data is shared, such as satisfying law or protecting rights, defines the scope of sharing and therefore constitutes a disclosure category.",2
34601,2132,"A sentence that explicitly states the date of the last revision functions as a timestamp marking the updated version of a policy, which justifies an 'Updated Privacy Policy' label.",2
34601,5407,The presence of a date of last modification in the same document reinforces that the policy is subject to revisions.,3
34622,1586,"When a sentence enumerates the particular elements a consumer may request—such as categories of data collected, sources of collection, and business purposes—it is specifying the scope of a right-to-know disclosure, marking it as a description of the right to know collected personal information.",10
34622,274,"A description that lists categories, business purposes, and sources of personal data is characteristic of transparency-oriented disclosures that define a right-to-know right.",4
34628,328,"A privacy notice that enumerates the categories of third-party recipients of personal information often functions as the required disclosure of categories of personal information sold or shared, because regulations treat transfer to those commercial parties as a sale or sharing.",5
34628,3810,"Disclosure sentences patterned after statutory right-to-know requests are labeled by the right they operationalize, such as the right to know sold or shared personal information.",2
34628,6474,"The use of phrases like 'sold or disclosed' and 'business or commercial purpose' directly mirrors statutory language that obligates businesses to disclose these particulars when describing a consumer's right to know, making the label a natural fit.",2
34658,1150,A sentence that explicitly names a consumer privacy right in its heading and then elaborates on what that right allows the consumer to do is classified as a description of that right.,41
34658,8000,"When a sentence functions as a heading or section title that simply states the name of a right, it is classified according to the right it names.",2
34659,158,Addressing the data subject directly with phrases like 'you have the right to request' is characteristic of policy notices that articulate a user's legal options.,2
34659,2080,A sentence that explicitly states a consumer's ability to opt out of or limit the use or disclosure of their personal data is a direct description of that right.,3
34659,3406,Citing a specific privacy law and its authorized uses indicates the sentence formally conveys a legally defined consumer entitlement.,3
34659,3526,"When a sentence narrows the described right to a specific data category, such as sensitive personal information, it serves to define the scope of the right and thus functions as a description of that right.",11
34665,1230,"When the sentence links the non-discrimination guarantee to the exercise of other specified rights, it signals a right-to-non-discrimination statement.",5
34665,1811,A sentence that explicitly states a prohibition against discrimination for exercising legal rights directly describes the right to non-discrimination.,23
34665,7153,"The use of the phrase 'right not to receive' signals a protective prohibition, indicating that the sentence functions as a declaration of a specific rights-based guarantee.",2
34674,6428,"The label is warranted when the sentence also explains the outcome when no applicable sales or disclosures occurred, stating that this fact will be disclosed upon request.",2
34674,953,A sentence is labeled as a sold category when it restates the exact definition of a personal information category that appears in the disclosure's list of categories the business has sold under applicable state privacy laws.,4
34680,1926,A sentence that instructs users on specific actions to take to exercise their privacy rights is classified as describing methods to exercise rights.,11
34786,5619,"Sentences that explicitly state that personal information is shared with third-party processors for specific operational purposes indicate the disclosure of data categories to external entities, thus falling under shared/disclosed categories.",2
34815,1150,A sentence that explicitly names a consumer privacy right in its heading and then elaborates on what that right allows the consumer to do is classified as a description of that right.,41
34815,5610,"When a sentence explains the conditions or circumstances under which a privacy right can be exercised, it provides the substantive content needed to classify it as a description of that right.",2
34816,4825,"Linking the protection to the exercise of another right (e.g., privacy) clarifies the scope of the described right.",2
34816,7152,The use of the phrase 'right not to receive discriminatory treatment' directly signals a non-discrimination right.,3
34816,963,A sentence that explicitly names the right and then defines its protection qualifies as a description of that right.,3
34901,2037,A sentence that names a general type of personal data (such as information supplied by the user) is categorized as a category of personal information sold when it appears within a disclosure section outlining the types of data that may be transferred to third parties.,3
34901,433,"The label 'Categories of Personal Information Sold' applies to sentences that enumerate distinct types of personal data a business may handle, regardless of whether the sentence explicitly mentions selling, because the label classifies the data type itself.",12
34901,5591,"Sentences that enumerate specific types of data under a header term, followed by named recipient categories, function as part of a structured disclosure table mapping data categories to the parties with which they are shared.",2
34902,1590,"A sentence that enumerates technical identifiers automatically collected from a user's device, such as IP addresses and device characteristics, is typically classified under a sold-data category when the surrounding policy indicates those fields are shared with third-party advertising or marketing partners.",2
34902,2037,A sentence that names a general type of personal data (such as information supplied by the user) is categorized as a category of personal information sold when it appears within a disclosure section outlining the types of data that may be transferred to third parties.,3
34902,4043,"If a sentence appears as an item within a structured list of data categories in a privacy disclosure, it should inherit the label that the list as a whole represents, such as 'Categories of Personal Information Sold'.",2
34906,1780,The surrounding document's focus on the right to opt out of the sale of personal information implies that adjacent sentences enabling opt-out actions are interpreted as elaborations of that same right.,3
34906,2033,"A sentence that explicitly names the specific privacy rights being addressed, such as opting out of targeted advertising, sales, and sharing, is classified under the corresponding disclosure category.",2
34974,1049,"A sentence stating the existence and scope of an opt-out right, without instructions or consequences, is categorized as a description of that right.",4
34974,1069,"A sentence that addresses how an opt-out request interacts with sales of personal information, even by negating certain effects, counts as describing that opt-out right.",2
34976,1804,A sentence that states a consumer's entitlement to instruct a business to restrict processing of a specific data category directly constitutes a description of the right to limit the use of that personal information.,15
34976,3082,"When a statement frames an action as a right the individual 'has the right to request,' it signals a formal description of a data protection entitlement.",3
34978,1493,"A sentence that enumerates the permissible purposes for which a business may process sensitive personal information, within a passage explaining when a restriction or limitation right does not apply, serves to describe the scope of that right to limit use.",3
34979,3059,"A statement detailing the operational limits of an opt-out choice informs the user of the precise parameters of their data restriction, which is a defining feature of describing how a right to limit personal information usage is applied.",3
34979,661,"Privacy disclosures often define the scope of an opt-out right by stating that data is processed only for legally permitted purposes, thereby narrowing when the right can be exercised.",2
34980,1493,"A sentence that enumerates the permissible purposes for which a business may process sensitive personal information, within a passage explaining when a restriction or limitation right does not apply, serves to describe the scope of that right to limit use.",3
34980,578,"A passage fulfilling the role of explaining that no further processing limitation is offered, by listing the sole acceptable uses, is inherently a description of the right to limit use of personal information, since it defines what processing is and is not subject to restriction.",2
34980,7277,"When a disclosure states that a business processes personal information only for specified lawful purposes and therefore declines to offer a limit option, each sentence reciting one of those purposes forms a component of describing the right to limit use of that information.",2
34982,1169,"Mention of specific categories like 'Sensitive Personal Information' in connection with limiting further processing ties the sentence to the corresponding privacy right, signaling that it describes the right to restrict use of that data.",8
34982,2080,A sentence that explicitly states a consumer's ability to opt out of or limit the use or disclosure of their personal data is a direct description of that right.,3
34982,3205,"When a notice explains that processing is confined to legally permitted or requested purposes, a subsequent statement that no opt-out is provided clarifies the boundary of the right to limit, making it a descriptive statement about that right.",2
35031,239,A description of a right to limit the use of personal information often specifies the statutory exceptions or permitted purposes that narrow or remove the consumer's ability to exercise that right.,5
35031,5192,"When a disclosure enumerates statutory exceptions or permissible processing purposes, it clarifies the scope of a consumer's right to restrict, thereby describing that right.",2
35031,578,"A passage fulfilling the role of explaining that no further processing limitation is offered, by listing the sole acceptable uses, is inherently a description of the right to limit use of personal information, since it defines what processing is and is not subject to restriction.",2
35119,1118,"A sentence that specifies exceptions or conditions under which an entity may decline to fully act on a consumer request serves to define the scope of that right, and is therefore part of its description.",2
35123,5650,Sentences that outline concrete procedural steps or channels through which an individual can exercise a privacy choice are categorized as methods for exercising rights.,4
35143,1868,A sentence that explicitly states that certain categories of personal information have been disclosed for business purposes directly matches a label denoting categories of personal information shared or disclosed.,5
35143,7703,"When a sentence lists distinct groups such as affiliates, vendors, service providers, and other entities that receive personal data, it directly indicates the categories of disclosures being made.",3
35252,1562,"A sentence that enumerates specific types of personal data (e.g., identifiers, network activity, geolocation) in the context of an information-sharing disclosure is classified as stating categories of personal information shared or disclosed.",5
35252,305,"A disclosure statement that identifies both the category of recipient (e.g., service providers) and the specific purpose of the disclosure directly matches a label describing categories of shared or disclosed personal information.",6
35252,830,"A sentence detailing the categories of personal data that users can choose to expose or share publicly indicates disclosure categories, as it explicitly enumerates the data types involved.",3
35324,813,"A sentence that explicitly states the organization discloses or shares information to external parties, even when the data is anonymous or aggregated, directly describes a category of information sharing or disclosure.",3
35334,6944,"When a privacy disclosure uses the specific legal terms 'sell' or 'share' in the context of advertising and ties them to applicable law, the content is naturally categorized as describing the sale or sharing of personal information categories.",4
35334,836,A sentence that explicitly lists categories of personal information in direct connection with the term 'sale' and a privacy-law framework signals a disclosure of what is sold.,3
35347,35,A clause describing the conditions under which a policy can be altered and the means of communicating those alterations functions as an 'Updated Privacy Policy' statement.,4
35347,5455,"Sentences framed around future-oriented modification of an existing document, rather than stating current terms, are consistently classified as pertaining to policy updates.",2
35347,873,A sentence that explicitly states a policy will be revised and a new version will be made available indicates that the policy is subject to updates.,10
35371,1268,"A sentence that enumerates the types of personal information collected, the sources, the purposes, and the recipients of sharing pertains to the transparency obligations under the right to know about data collection.",2
35374,2086,Sentences that explicitly state that a data subject holds an entitlement to request a specific action regarding their personal information are labeled as descriptions of that right.,5
35375,1749,A sentence that explains the procedural steps a data controller will follow when an individual exercises a stated privacy right is a description of that right.,4
35434,1058,A sentence structured as a recipient label followed by a 'Personal Information we share' list is a standard format for declaring which categories of personal information are sold to that type of entity.,3
35434,1511,A sentence that identifies a third-party recipient and then enumerates the types of user data that may be provided to that recipient is describing categories of personal information that are shared or disclosed.,11
35475,1804,A sentence that states a consumer's entitlement to instruct a business to restrict processing of a specific data category directly constitutes a description of the right to limit the use of that personal information.,15
35475,239,A description of a right to limit the use of personal information often specifies the statutory exceptions or permitted purposes that narrow or remove the consumer's ability to exercise that right.,5
35496,140,"The presence of a concrete calendar date as the effective date, found in a context of prospective changes and prior notice, is a strong indicator that the sentence belongs to an updated policy declaration.",2
35496,2686,"A sentence that provides a specific effective date for a policy document typically indicates that the document is a newly updated version, especially when it is positioned at the outset of a text describing modifications.",6
35496,473,"A sentence that specifies an explicit effective date is commonly used to signal that a policy has been updated, as the date marks the start of the new terms.",15
35496,474,"In privacy policy documents, an effective date near the beginning of a section about modifications is a conventional cue for identifying the updated policy.",6
35535,574,"Anytime a sentence outlines to whom data may be given and invokes third-party or legal frameworks for that sharing, it falls under the categorization of information disclosure.",2
35535,737,A sentence that enumerates specific circumstances or purposes under which personal data is shared with third parties directly supports labeling it as a category of information shared or disclosed.,9
35537,1106,A sentence that describes the use of tracking technologies that gather data about a user's online behavior and preferences is classified as detailing the categories of personal information collected.,7
35537,1589,A sentence that enumerates specific operational purposes for which user data is processed indicates that the data constitutes personal information collected from users.,2
35559,1464,"A sentence that states where future revisions to a privacy policy will be announced indicates the document includes a mechanism for notifying users of modifications, which is characteristic of update-related content.",3
35559,931,A sentence instructing users to periodically check a source for policy modifications is categorized as part of an updated policy notice because it directs attention to prospective revisions.,3
35589,4087,"When a sentence lists specific personal data elements such as name, username, profile, demographic data, content, files, and geolocation, it maps directly to a category-based disclosure description.",2
35589,418,"Labeling as 'Categories of Personal Information Shared / Disclosed' applies when the sentence explicitly outlines the situations triggering data sharing, rather than merely describing the data itself.",3
35589,5561,Sentences that describe user-selectable mechanisms for displaying or sharing personal information are classified as categories of shared or disclosed data because they specify what information is made available to others.,2
35589,830,"A sentence detailing the categories of personal data that users can choose to expose or share publicly indicates disclosure categories, as it explicitly enumerates the data types involved.",3
35593,1562,"A sentence that enumerates specific types of personal data (e.g., identifiers, network activity, geolocation) in the context of an information-sharing disclosure is classified as stating categories of personal information shared or disclosed.",5
35593,5949,"Statements that describe the general business-support purposes for sharing personal data, without detailing specific rights or choices, belong to the disclosure-categories category.",2
35593,7869,"When a sentence enumerates the types of entities (e.g., subsidiaries, affiliates, related companies) gaining access to personal data and explains the operational or service-based reasons, it falls under the category of who personal information is shared with.",2
35602,1392,A sentence that enumerates specific purposes for which data is used implicitly identifies the categories of personal information that must be collected to fulfill those purposes.,6
35602,1401,"A sentence that describes using cookies to tailor or personalize a website indicates that user-specific behavioral or preference data is being collected, which constitutes a category of personal information.",2
35602,1740,A sentence that explains the nature of a tracking mechanism supports the conclusion that the mechanism falls under the label enumerating categories of personal information collected.,2
35683,1980,"A sentence that explicitly names an action a data subject can take regarding their own data, such as correcting it, directly corresponds to a recognized data subject right.",2
35683,4501,"In the context of data protection, the presence of the term 'personal data' ties the statement to recognized data subject rights, including the right to rectification.",2
35684,1894,A sentence that grants individuals the ability to restrict or object to how their personal information is processed articulates a data subject's right to limit use.,13
35684,3283,"Describing both 'use' and 'disclosure' of information aligns with the scope of a limit-use right, as it covers internal processing and external sharing.",4
35684,6847,"The presence of possessive or user-centric language, such as referencing 'your' data, indicates that the sentence concerns the individual's own personal information, which is the subject matter of such limitation rights.",2
35743,1173,"A sentence that enumerates the types of data collected (e.g., activity, preferences, inferred attributes) is categorized as disclosing the categories of personal information involved.",12
35791,1436,A sentence that explicitly affirms the user's ability to make a choice regarding the sale of their personal information is a description of the right to opt out.,24
35791,791,"In legal frameworks that treat targeted advertising as a form of selling or sharing personal information for behavioral advertising, any description of a right to opt out of that processing is categorized under the right to opt out of the sale of personal information.",3
35792,1809,A sentence that explicitly states a right to be free from discrimination when exercising other rights is classified as a description of that right.,11
35792,6473,The presence of the phrase 'right to not be discriminated against' directly signals that the sentence's central content is the articulation of a non-discrimination right.,3
35808,5262,"Providing an explicit definition of the named recipient category serves to clarify the scope of the disclosure, reinforcing the classification as a sharing/disclosure category.",3
35849,1501,"A sentence that enumerates specific recipients or triggering conditions for information disclosure, such as legal obligations or security enforcement, is classified as specifying the categories of personal information shared or disclosed.",5
35892,259,A sentence that explicitly states a user may request deletion of their personal data is classified as a description of the right to delete.,31
35892,3964,Sentences that articulate a user's control over the erasure of their personal information are classified under descriptions of the right to delete.,4
35892,6796,The presence of language indicating an action the data controller will undertake or acknowledge upon request—like treating a request as deletion—reinforces that the sentence belongs to a section describing the right to delete.,2
35968,523,"Phrases containing 'opt out' indicate a mechanism for users to restrict how their personal information is applied, which directly corresponds to a limitation-of-use right.",4
35968,937,"When a sentence contains the phrase 'opt out' in connection with ceasing the 'sale' of personal information and explains the consequence (no longer selling and instead suppressing data), it directly characterizes the right to opt out of a sale.",14
35971,1811,A sentence that explicitly states a prohibition against discrimination for exercising legal rights directly describes the right to non-discrimination.,23
35971,8507,"When a statement references a specific privacy law and connects the non-discrimination guarantee to actions taken under that law, it identifies the provision as a non-discrimination right related to exercising those rights.",2
35984,1326,"A sentence that enumerates specific user-initiated actions for accessing, correcting, or deleting personal data is categorized as describing methods to exercise rights.",4
35984,2437,A sentence that provides a procedural step for asserting a data subject right falls under the category of methods to exercise rights.,2
36060,2125,"A sentence that explicitly states that personal information will be disclosed to a named external party, while indicating the context of the user's action, supports classification under a category describing categories of personal information shared or disclosed.",2
36060,418,"Labeling as 'Categories of Personal Information Shared / Disclosed' applies when the sentence explicitly outlines the situations triggering data sharing, rather than merely describing the data itself.",3
36060,7760,"When a sentence delineates the scope of collected data—such as user visits, interactions, and advertising exposure—it is defining a distinct category within a broader privacy disclosure.",2
36071,1866,"A sentence that explicitly enumerates specific types or sources of data gathered from a user is best labeled as describing the categories of personal information collected, because such enumeration defines the scope of data acquisition.",2
36071,406,"A label concerning the categories of personal information collected applies to any sentence that identifies the kinds of personal data an organization handles, even when the sentence primarily describes an activity like inviting someone to research.",9
36092,1420,A sentence that details the specific categories of personal information a consumer may request regarding sales constitutes a description of the right to know.,7
36154,1542,"A sentence that identifies a category of third-party recipients within a disclosure section, where the surrounding text establishes that personal information is transferred to such recipients, constitutes a category of personal information shared or disclosed.",8
36154,7254,"When a disclosure enumerates categories of personal information sold, statements explaining the business rationale for that sharing—such as determining partner compensation or strategic planning—are deemed part of the same disclosure category.",2
36174,1935,"A sentence that explicitly labels its content with terms such as 'Shared,' 'Sold,' or 'used for Targeted Advertising' directly signals that the described activity involves disclosing personal information to outside parties.",2
36174,2856,"References to a defined time period (e.g., the last twelve months) alongside enumerated categories and recipients indicate a formal disclosure of sold information categories.",2
36174,312,"A disclosure that enumerates specific data categories (like identifiers, commercial information, geolocation) and ties them to transfers to third parties is characteristic of a statement about the categories of personal information sold.",4
36193,1154,A sentence that begins with the explicit phrasing 'You have the right to' and then states a specific action the data subject may take is characteristically a direct description of that corresponding right.,4
36194,3123,"A statement that articulates a prohibition on using or disclosing personal information following the exercise of a user right, while acknowledging an exception for later consent, serves to describe that user's right to limit processing.",2
36195,962,A sentence that explicitly states an individual's entitlement to have inaccurate personal data amended or rectified is categorized as a description of the right to correct information.,15
36199,439,"An opt-out right label is appropriate when the text states that the company engages in the sale or sharing of personal information as defined by a privacy law, thereby tying the right to the relevant legal framework.",2
36272,1809,A sentence that explicitly states a right to be free from discrimination when exercising other rights is classified as a description of that right.,11
36272,7153,"The use of the phrase 'right not to receive' signals a protective prohibition, indicating that the sentence functions as a declaration of a specific rights-based guarantee.",2
36285,432,A label specifying a 'Description of Right to Non-discrimination' is indicated by the presence of both a protected activity (exercising privacy rights) and a prohibition on retaliation or unequal treatment.,3
36285,790,"A sentence that explicitly states a right not to receive discriminatory treatment is a direct enunciation of a non-discrimination right, justifying a label that identifies it as a description of that right.",4
36330,1542,"A sentence that identifies a category of third-party recipients within a disclosure section, where the surrounding text establishes that personal information is transferred to such recipients, constitutes a category of personal information shared or disclosed.",8
36339,2132,"A sentence that explicitly states the date of the last revision functions as a timestamp marking the updated version of a policy, which justifies an 'Updated Privacy Policy' label.",2
36339,4633,"Language that announces how users will be informed of the timing of policy revisions (e.g., via a version date) is characteristic of documents that emphasize their own update mechanism, warranting the 'Updated Privacy Policy' label.",3
36354,6381,The label applies whenever the sentence's primary function is to inform the data subject of a remedy or action they can take regarding inaccuracies in stored data.,2
36354,962,A sentence that explicitly states an individual's entitlement to have inaccurate personal data amended or rectified is categorized as a description of the right to correct information.,15
36355,1436,A sentence that explicitly affirms the user's ability to make a choice regarding the sale of their personal information is a description of the right to opt out.,24
36355,2930,"When a sentence includes the term 'Opt-Out' alongside references to 'Sale' and/or 'Sharing', it clearly signals the privacy right to prevent the sale or sharing of personal information, matching the defined label.",4
36450,1164,"When a sentence explicitly states what information will be provided to the consumer upon request, it constitutes a description of the right to know personally identifiable information collected.",2
36450,1586,"When a sentence enumerates the particular elements a consumer may request—such as categories of data collected, sources of collection, and business purposes—it is specifying the scope of a right-to-know disclosure, marking it as a description of the right to know collected personal information.",10
36455,236,A sentence that articulates a statutory or regulatory right for individuals to obtain details about the disclosure of their personal information to third parties constitutes a description of a right to know about such sharing or selling.,21
36455,325,Disclosures covering both the purpose of a data transaction and the third-party categories involved are standard elements in explaining the scope of a consumer's right to know about sold or shared personal information.,8
36455,6129,Text detailing a right to receive categories of data previously provided to outside entities addresses the consumer's ability to learn about sold or shared personal information.,3
36475,1440,"A sentence that directly names an actionable user right, such as opting out of data sales, is appropriately labeled as a description of that right when the surrounding text elaborates on how that right may be exercised.",2
36503,222,"A description of a right focuses on the user's power to constrain a business's actions, distinguishing it from statements of the business's own current practices.",2
36503,6659,"The presence of a specific legal statute (e.g., CCPA) and a defined scope of permitted purposes signals that the sentence is characterizing the right itself rather than exercising or waiving it.",2
36503,915,"A sentence functions as a description of the right when it operationalizes rights that are defined elsewhere in the document, such as controlling disclosure of personal data to advertisers, thereby implementing a broader enumerated opt-out entitlement.",2
36503,956,A sentence is labeled as describing a 'Right to Limit' when it explicitly names a legal right and states that the user can restrict how their information is used or disclosed.,4
36506,1524,"Sentences that enumerate specific prohibited practices (e.g., denying service, varying prices, altering quality) function as a concrete description of a stated anti-discrimination right.",2
36510,1683,A sentence that explains a user can edit or update their personal details directly through an online account is describing the right to correct inaccurate information.,2
36510,4949,"The presence of account-based self-service editing of personal information indicates the text is describing the right to correct, as it gives the individual control over accuracy.",2
36551,2675,A sentence that provides a concrete timestamp for when a policy takes effect is typically labeled as an updated policy because it marks the point of the latest revision.,2
36551,4389,"When a sentence contains the word 'Updated' followed by a specific date, it typically functions as a metadata header that identifies the most recent modification of the policy, warranting the label 'Updated Privacy Policy'.",6
36551,760,A sentence that explicitly states a revision date for a policy document serves as a marker indicating that the policy has been updated.,16
36586,1621,A sentence that explicitly lists the types of recipients to which personal data may be transferred or made available is classified under categories of information shared or disclosed.,4
36586,5949,"Statements that describe the general business-support purposes for sharing personal data, without detailing specific rights or choices, belong to the disclosure-categories category.",2
36592,797,A sentence that enumerates distinct types of external parties or circumstances under which personal data is transferred is classified as describing categories of sharing or disclosure.,9
36618,937,"When a sentence contains the phrase 'opt out' in connection with ceasing the 'sale' of personal information and explains the consequence (no longer selling and instead suppressing data), it directly characterizes the right to opt out of a sale.",14
36644,1327,A sentence that provides a specific action or instruction for how an individual can exercise a data privacy right is classified as a method for exercising that right.,9
3666,1822,A sentence that explicitly states that certain categories of personal information were sold within a stated lookback period is classified as disclosing the categories of personal information sold.,3
36667,1577,"A sentence that introduces a list of specific data fields or examples (such as names, addresses, or device IDs) is characteristically classified as enumerating categories of personal information collected.",4
36667,3553,"When a disclosure explicitly catalogs the origins and types of information a platform gathers, distinguishing among user-provided, automatically collected, and externally sourced data, it is properly classified as describing categories of personal information collected.",2
36728,1553,"A sentence that enumerates specific business events (such as merger, acquisition, or asset sale) as triggers for the transfer of personal data indicates a category of information sharing or disclosure.",3
36728,2293,"A statement that enumerates specific business transactions or events (e.g., merger, sale, reorganization) under which personal information would be passed to an outside party is appropriately labeled as referring to categories of shared or disclosed personal information, since it defines the conditions of data sharing.",2
36732,2872,A sentence that states user data or portions of it will appear or be visible on third-party platforms indicates that categories of personal information are being disclosed or shared externally.,3
36732,295,A disclosure is identified when a sentence specifies that certain user information is open to public viewing or comment by other users of the platform.,2
36735,1216,"When a sentence ties the prohibition of discrimination to the act of exercising other specified rights, it constitutes a description of the non-discrimination right in that context.",6
36735,1256,A sentence that explicitly promises not to discriminate against consumers for exercising their privacy rights directly states and thereby describes the right to non-discrimination.,21
36735,208,"A description of a non-discrimination right typically contrasts the act of exercising rights with potential differential treatment, clarifying that differential treatment is only permitted under narrowly defined conditions.",4
36744,1150,A sentence that explicitly names a consumer privacy right in its heading and then elaborates on what that right allows the consumer to do is classified as a description of that right.,41
36744,1290,A sentence that explicitly names a specific data privacy right and explains who holds that right is classified as a description of that right.,22
36744,4700,"Language stating that an individual 'has a right to limit' certain data processing directly conveys the existence and nature of the right, which is the core of a right-to-limit description.",2
36745,2005,A sentence that instructs the reader on how to request an opt-out from additional data-use purposes is categorized as a method for exercising their privacy rights.,3
36786,1017,"Specifying who receives data and for what purpose serves as a way to categorize the personal information involved, making such descriptions indicative of this label.",2
36786,5561,Sentences that describe user-selectable mechanisms for displaying or sharing personal information are classified as categories of shared or disclosed data because they specify what information is made available to others.,2
3683,165,"A sentence that explicitly describes how users will be informed of revisions to a policy indicates the policy is subject to change, which supports the 'Updated Privacy Policy' label.",26
3683,4701,Language stating that changes take effect upon posting or publication is a hallmark of a policy-update notification section.,3
36874,1296,A sentence that names a specific type of information a consumer can request under a data privacy right is a description of the scope of that right.,8
36877,637,"A privacy notice's description of a consumer right typically includes statements that define the precise scope of personal information to which the right applies, making scope-limiting language a functional part of the right's disclosure.",2
